id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm138572,Obsessed,MOVIE,"Things couldn't be better for Derek Charles. He's just received a big promotion at work, and has a wonderful marriage with his beautiful wife, Sharon. However, into this idyllic world steps Lisa, a temporary worker at Derek's office. Lisa begins to stalk Derek, jeopardizing all he holds dear.",2009,PG-13,108,"['drama', 'thriller', 'comedy', 'romance']",['US'],,tt1198138,7.2,8.0,18.327,5.747
tm85323,The Kite Runner,MOVIE,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",2007,PG-13,128,['drama'],"['CN', 'US', 'AF']",,tt0419887,7.6,81016.0,10.927,7.309
tm149195,Spy Kids 3-D: Game Over,MOVIE,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",2003,PG,84,"['comedy', 'family', 'scifi', 'action']",['US'],,tt0338459,4.3,62256.0,37.163,5.079
ts25975,My Super Sweet 16,SHOW,"My Super Sweet 16 is a MTV reality series documenting the lives of teenagers, usually in the United States, Canada and UK, who usually have wealthy parents who throw huge coming of age celebrations. Parties include the quinceañera, the sweet 16, and other birthdays including a My Super Sweet 21 and My Super Swag 18.",2005,TV-14,21,"['reality', 'documentation']",['US'],10.0,tt0445890,1.8,3135.0,2.635,3.25
tm92781,For Colored Girls,MOVIE,"About existence from the perspective of 20 nameless black females. Each of the women portray one of the characters represented in the collection of twenty poems, revealing different issues that impact women in general and women of color in particular.",2010,R,133,['drama'],['US'],,tt1405500,6.2,7920.0,8.858,7.0
tm30984,The Love Guru,MOVIE,"Born in America and raised in an Indian ashram, Pitka returns to his native land to seek his fortune as a spiritualist and self-help expert. His skills are put to the test when he must get a brokenhearted hockey player's marriage back on track in time for the man to help his team win the Stanley Cup.",2008,PG-13,87,"['comedy', 'sport', 'romance']","['DE', 'US', 'GB']",,tt0811138,3.8,53457.0,12.619,4.167
tm113660,40 Days and 40 Nights,MOVIE,"Matt Sullivan's last big relationship ended in disaster and ever since his heart's been aching and his commitment's been lacking. Then came Lent, that time of year when everybody gives something up. That's when Matt decides to go where no man's gone before and make a vow: No sex. Whatsoever. For 40 straight days. At first he has everything under control. That is until the woman of his dreams, Erica, walks into his life.",2002,R,94,"['comedy', 'romance']","['GB', 'US', 'FR']",,tt0243736,5.6,74358.0,11.857,5.472
tm150462,The Private Lives of Pippa Lee,MOVIE,"After her much older husband forces a move to a suburban retirement community, Pippa Lee engages in a period of reflection and finds herself heading toward a quiet nervous breakdown.",2009,R,98,"['drama', 'romance', 'comedy']",['US'],,tt1134629,6.3,13841.0,9.944,5.9
tm42799,Lake City,MOVIE,"In this searing Southern drama, a mother and son reunite under desperate circumstances years after a family tragedy drove them far apart.",2008,R,92,"['drama', 'crime']",['US'],,tt0875705,5.7,915.0,2.671,5.7
ts21455,Life Unexpected,SHOW,"16-year-old Lux was given up for adoption at birth but never adopted. When she is put back into the custody of her estranged-since-high-school birth parents, Cate and Baze, the three form an unlikely family.",2010,TV-PG,53,['drama'],['US'],2.0,tt1442109,7.5,15019.0,11.536,7.9
tm76240,Something Beneath,MOVIE,"When a mysterious black slime oozes up from the plumbing to infiltrate a new conference center, it causes attendees at an environmental convention who come in contact with it to have horrific hallucinations and nightmarish visions of past tragedies. Environmentalist priest Father Douglas Middleton must team up with conference coordinator Khali Spence to stop the slime -- or die trying.",2007,,90,"['horror', 'thriller', 'action', 'scifi']",['CA'],,tt0896040,3.5,910.0,7.21,3.944
tm105196,Global Heresy,MOVIE,A rock band bursts onto the scene and then their frontman disappears on the eve of a European tour.,2002,R,106,"['drama', 'music', 'comedy']","['CA', 'GB']",,tt0269281,6.0,1654.0,4.497,5.3
tm138631,Biker Boyz,MOVIE,"A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets.",2003,PG-13,110,"['drama', 'action']",['US'],,tt0326769,4.6,13671.0,13.782,6.18
tm111916,Paid in Full,MOVIE,"Ace is an impressionable young man working for a dry cleaning business. His friend, drug dealer Mitch goes to prison. In an unrelated incident, he finds some cocaine in a pants pocket. Soon, Ace finds himself dealing cocaine for Lulu. Via lucky breaks and solid interpersonal skills, Ace moves to the top of the Harlem drug world. Of course, unfaithful employees and/or rivals conspire to bring about Ace's fall.",2002,R,93,"['drama', 'action', 'crime']",['US'],,tt0259484,7.0,13129.0,7.79,6.877
tm120270,Clockstoppers,MOVIE,"Until now, Zak Gibbs' greatest challenge has been to find a way to buy a car. But when he discovers an odd wristwatch amidst his father's various inventions and slips it on -- something very strange happens. The world around him seems to come to a stop, everything and everybody frozen in time. Zak quickly learns how to manipulate the device and he and his quick-witted and beautiful new friend, Francesca, start to have some real fun.",2002,PG,94,"['scifi', 'thriller', 'action', 'comedy']",['US'],,tt0250305,5.2,14110.0,12.894,5.3
tm186425,Proof,MOVIE,"Catherine is a woman in her late twenties who is strongly devoted to her father, Robert, a brilliant and well-known mathematician whose grip on reality is beginning to slip away. As Robert descends into madness, Catherine begins to wonder if she may have inherited her father's mental illness along with his mathematical genius.",2005,PG-13,101,['drama'],['US'],,tt0377107,6.7,45333.0,10.048,6.3
tm79793,Becoming Jane,MOVIE,A biographical portrait of a pre-fame Jane Austen and her romance with a young Irishman.,2007,PG,120,"['romance', 'drama', 'european']",['GB'],,tt0416508,7.0,62999.0,16.003,7.3
tm106482,Hey Arnold! The Movie,MOVIE,Arnold and his friends must recover a stolen document in order to prevent the neighborhood from being bulldozed.,2002,PG,76,"['comedy', 'animation', 'family']",['US'],,tt0314166,5.9,7476.0,13.923,6.506
ts21513,Team Umizoomi,SHOW,"They're mini, they're mighty and they're built for math! When someone has a problem in Umi City, Milli, Geo, and Bot use their mighty math powers to help save the day!",2010,TV-Y,25,"['action', 'scifi', 'family', 'animation']",['US'],4.0,tt1594381,6.1,1033.0,36.444,6.6
tm131669,Good Fences,MOVIE,"Set in the 1970s, Tom Spader is an attorney who is determined to end what he has dubbed ""the colored man's losing streak."" When his winning of a high-profile case thrusts him into the limelight, he decides to moves his wife and their two kids out of their mixed lower-middle-class town and into the posh enclave of Greenwich, Connecticut.",2003,R,119,"['drama', 'comedy']",['US'],,tt0326901,5.6,846.0,4.305,5.8
ts24584,Made,SHOW,"MTV's MADE is a self-improvement reality television series broadcast on MTV. The series follows teens who have a goal and want to be ""made"" into things like singers, athletes, dancers, skateboarders, etc. The teens are joined by a ""Made Coach"", an expert in their chosen field, who tries to help them attain their goals over the course of several weeks. Made documents the process the teens undergo as they try to achieve their goal.",2002,,56,"['reality', 'crime']",['US'],13.0,tt0409579,5.8,749.0,1.633,6.0
ts37857,Aerial America,SHOW,"Take off on a thrilling flight across America. This epic series offers rare glimpses of our nation's most treasured landmarks, all seen from breathtaking heights. From busy cityscapes to quiet landscapes, we capture the history and the pageantry of our amazing country, which is as diverse as the people who occupy it.",2010,,50,['documentation'],['US'],8.0,tt2735544,8.9,713.0,8.486,5.8
tm85756,Straight Into Darkness,MOVIE,"The movie encompasses several different elements-the perils of war, a touch of macabre, sadness and redemption.",2004,R,95,"['drama', 'action', 'horror', 'war']",['US'],,tt0287733,5.0,1392.0,0.6,4.6
tm116946,Gleason,MOVIE,"The story begins at the height of Gleason's career. He has it all: women, wealth, and extraordinary power. But he is haunted by memories of his childhood. Gleason spends his formative years entering amateur contests, performing in sleazy night spots. Along the way, he steals gags from the best comics in town and finds love with Genevieve, a dancer whom he marries. But Gleason isn't the ideal husband or even a responsible father as he abandons his family to answer the call of Hollywood. Brash, arrogant, and egotistical, he alienates his directors and the man who discovers him. When he ends up back in New York, Gleason gets one of those rare second chances in the new medium of television, creating some of its most unforgettable characters. But even as Gleason becomes the talk of the tube, his life - ruled by demons of rage, booze, and insecurity - unravels.",2002,,120,"['drama', 'family']","['US', 'CA']",,tt0325471,6.7,529.0,1.802,7.3
tm133137,Stealing Sinatra,MOVIE,"In need of a grubstake, a young man convinces a couple of friends to help him kidnap Frank Sinatra Jr. It's a true story",2003,R,96,"['drama', 'comedy', 'thriller']",['US'],,tt0311863,5.6,751.0,2.8,5.1
tm116897,The Tuxedo,MOVIE,"Cabbie-turned-chauffeur Jimmy Tong learns there is really only one rule when you work for playboy millionaire Clark Devlin : Never touch Devlin's prized tuxedo. But when Devlin is temporarily put out of commission in an explosive accident, Jimmy puts on the tux and soon discovers that this extraordinary suit may be more black belt than black tie. Paired with a partner as inexperienced as he is, Jimmy becomes an unwitting secret agent.",2002,PG-13,98,"['scifi', 'thriller', 'action', 'comedy']",['US'],,tt0290095,5.4,85609.0,16.087,5.701
ts20667,The Troop,SHOW,"The Troop is an American-Canadian live-action, single camera comedy-adventure television series about a trio of teenagers who fight and capture monsters and other supernatural phenomena that invade the fictional town of Lakewood. Created and executive produced by Max Burnett, Greg Coolidge and Chris Morgan, the series premiered on Nickelodeon on September 18, 2009.

The second season premiered on June 25, 2011 and Nickelodeon cancelled the series midway through its second season. The remaining episodes of season 2 were aired on Nicktoons with the series finale airing on May 8, 2013.",2009,TV-G,24,"['scifi', 'comedy', 'action', 'family']","['US', 'CA']",2.0,tt1131750,6.1,1201.0,10.006,8.077
